Date,Open,High,Low,Close,Volume,Adj. Close*
30-Sep-04,10136.38,10155.49,9987.36,10080.27,1748000000,10080.27
29-Sep-04,10078.06,10160.50,10002.57,10136.24,1402899968,10136.24
28-Sep-04,9989.73,10132.04,9950.71,10077.40,1396600064,10077.40
27-Sep-04,10046.65,10077.32,9952.78,9988.54,1263500032,9988.54
24-Sep-04,10039.42,10111.39,9993.92,10047.24,1255399936,10047.24
23-Sep-04,10108.29,10134.84,9999.67,10038.90,1286300032,10038.90
22-Sep-04,10244.05,10244.05,10075.33,10109.18,1379900032,10109.18
21-Sep-04,10204.52,10291.39,10159.54,10244.93,1324999936,10244.93
20-Sep-04,10283.87,10293.23,10152.90,10204.89,1197600000,10204.89
17-Sep-04,10245.82,10352.37,10219.71,10284.46,1422599936,10284.46
16-Sep-04,10231.59,10315.72,10194.35,10244.49,1113900032,10244.49
15-Sep-04,10316.90,10324.87,10195.60,10231.36,1256000000,10231.36
14-Sep-04,10315.13,10374.79,10260.93,10318.16,1204499968,10318.16
13-Sep-04,10306.65,10380.47,10250.61,10314.76,1299800064,10314.76
10-Sep-04,10289.47,10348.68,10196.19,10313.07,1261200000,10313.07
9-Sep-04,10313.36,10337.33,10269.49,10289.10,1371299968,10289.10
8-Sep-04,10342.42,10390.64,10267.94,10313.36,1246300032,10313.36
7-Sep-04,10261.52,10388.95,10255.62,10341.16,1214400000,10341.16
3-Sep-04,10277.82,10346.99,10229.52,10260.20,924169984,10260.20
2-Sep-04,10168.39,10312.99,10129.01,10290.28,1118400000,10290.28
1-Sep-04,10170.12,10230.48,10092.37,10168.46,1142099968,10168.46
31-Aug-04,10121.97,10198.03,10056.09,10173.92,1138200064,10173.92
30-Aug-04,10193.83,10226.87,10110.43,10122.52,843100032,10122.52
27-Aug-04,10174.07,10235.49,10143.91,10195.01,845400000,10195.01
26-Aug-04,10181.07,10225.61,10124.88,10173.41,1023600000,10173.41
25-Aug-04,10098.49,10224.29,10041.93,10181.74,1192199936,10181.74
24-Aug-04,10074.89,10165.07,10044.66,10098.63,1092499968,10098.63
23-Aug-04,10111.10,10159.54,10046.72,10073.05,1021900032,10073.05
20-Aug-04,10040.81,10143.76,9989.65,10110.14,1199900032,10110.14
19-Aug-04,10082.78,10111.91,9972.39,10040.82,1249400064,10040.82
18-Aug-04,9964.22,10097.01,9910.82,10083.15,1282499968,10083.15
17-Aug-04,9955.50,10053.21,9916.05,9972.83,1267800064,9972.83
16-Aug-04,9825.35,9987.58,9807.44,9954.55,1206200064,9954.55
13-Aug-04,9814.11,9897.34,9746.60,9825.35,1175100032,9825.35
12-Aug-04,9936.48,9940.02,9780.52,9814.59,1405100032,9814.59
11-Aug-04,9931.24,9981.61,9804.63,9938.32,1410400000,9938.32
10-Aug-04,9815.55,9961.70,9798.44,9944.67,1245600000,9944.67
9-Aug-04,9816.14,9902.49,9773.74,9814.66,1086000000,9814.66
6-Aug-04,9960.67,9963.47,9767.54,9815.33,1520999936,9815.33
5-Aug-04,10127.10,10158.44,9945.84,9963.03,1397400064,9963.03
4-Aug-04,10117.96,10186.16,10029.02,10126.51,1369200000,10126.51
3-Aug-04,10178.27,10228.49,10064.57,10120.24,1338300032,10120.24
2-Aug-04,10138.45,10224.29,10063.75,10179.16,1276000000,10179.16
30-Jul-04,10129.12,10194.13,10045.76,10139.71,1298200064,10139.71
29-Jul-04,10115.52,10213.08,10049.74,10129.24,1530099968,10129.24
28-Jul-04,10084.03,10170.31,9966.34,10117.07,1554300032,10117.07
27-Jul-04,9963.54,10133.95,9942.75,10085.14,1610800000,10085.14
26-Jul-04,9964.71,10054.32,9874.38,9961.92,1413400064,9961.92
23-Jul-04,10045.46,10069.51,9893.93,9962.22,1337500032,9962.22
22-Jul-04,10047.60,10114.41,9906.62,10050.33,1680800000,10050.33
21-Jul-04,10156.30,10279.96,10027.92,10046.13,1679500032,10046.13
20-Jul-04,10094.43,10186.90,10031.24,10149.07,1445799936,10149.07
19-Jul-04,10140.95,10211.60,10027.33,10094.06,1319900032,10094.06
16-Jul-04,10162.34,10289.40,10095.32,10139.78,1450300032,10139.78
15-Jul-04,10208.20,10275.27,10115.81,10163.16,1408700032,10163.16
14-Jul-04,10232.84,10313.95,10129.31,10208.80,1462000000,10208.80
13-Jul-04,10238.37,10297.58,10188.45,10247.59,1199699968,10247.59
12-Jul-04,10211.75,10284.39,10130.42,10238.22,1114599936,10238.22
9-Jul-04,10173.12,10277.16,10150.32,10213.22,1186300032,10213.22
8-Jul-04,10238.52,10297.73,10134.99,10171.56,1401100032,10171.56
7-Jul-04,10211.92,10300.53,10156.45,10240.29,1328600064,10240.29
6-Jul-04,10280.26,10308.43,10163.60,10219.34,1283299968,10219.34
2-Jul-04,10334.00,10371.40,10228.71,10282.83,1084999936,10282.83
1-Jul-04,10434.00,10473.23,10255.55,10334.16,1495699968,10334.16
30-Jun-04,10413.43,10489.16,10348.98,10435.48,1473799936,10435.48
29-Jun-04,10356.35,10460.25,10315.65,10413.43,1375000064,10413.43
28-Jun-04,10377.52,10505.16,10317.64,10357.09,1354599936,10357.09
25-Jun-04,10444.24,10514.67,10329.88,10371.84,1812899968,10371.84
24-Jun-04,10477.43,10530.01,10398.16,10443.81,1394899968,10443.81
23-Jun-04,10395.14,10498.67,10323.32,10479.57,1444199936,10479.57
22-Jun-04,10370.21,10431.05,10284.24,10395.07,1382300032,10395.07
21-Jun-04,10417.82,10471.76,10336.44,10371.47,1123900032,10371.47
18-Jun-04,10375.82,10471.84,10328.20,10416.41,1500600064,10416.41
17-Jun-04,10378.59,10417.69,10308.25,10377.52,1296700032,10377.52
16-Jun-04,10380.23,10433.52,10320.60,10379.58,1168400000,10379.58
15-Jun-04,10336.51,10464.04,10319.89,10380.43,1345900032,10380.43
14-Jun-04,10401.23,10403.50,10283.48,10334.73,1179399936,10334.73
10-Jun-04,10367.80,10448.00,10333.94,10410.10,1160600064,10410.10
9-Jun-04,10431.10,10466.59,10325.07,10368.44,1276800000,10368.44
8-Jun-04,10389.41,10462.97,10323.94,10432.52,1190300032,10432.52
7-Jun-04,10243.31,10410.81,10243.31,10391.08,1211800064,10391.08
4-Jun-04,10196.83,10327.84,10196.83,10242.82,1115299968,10242.82
3-Jun-04,10261.85,10309.46,10163.40,10195.91,1232400000,10195.91
2-Jun-04,10199.78,10310.10,10170.57,10262.97,1251699968,10262.97
1-Jun-04,10187.18,10254.17,10104.07,10202.65,1238000000,10202.65
28-May-04,10205.83,10250.27,10137.14,10188.45,1172600064,10188.45
27-May-04,10109.89,10267.66,10106.13,10205.20,1447500032,10205.20
26-May-04,10116.84,10175.75,10034.16,10109.89,1369400064,10109.89
25-May-04,9958.08,10139.27,9895.41,10117.62,1545699968,10117.62
24-May-04,9968.02,10084.91,9891.22,9958.43,1227500032,9958.43
21-May-04,9939.34,10058.50,9910.81,9966.74,1258599936,9966.74
20-May-04,9939.12,10014.50,9867.73,9937.64,1211000064,9937.64
19-May-04,9962.55,10124.79,9919.90,9937.71,1548600064,9937.71
18-May-04,9906.71,10028.27,9895.77,9968.51,1352999936,9968.51
17-May-04,10009.92,10009.92,9827.21,9906.91,1430099968,9906.91
14-May-04,10008.43,10096.69,9912.45,10012.87,1335900032,10012.87
13-May-04,10044.31,10100.24,9924.94,10010.74,1411100032,10010.74
12-May-04,10011.52,10089.87,9822.10,10045.16,1697600000,10045.16
11-May-04,9989.24,10092.78,9928.91,10019.47,1533799936,10019.47
10-May-04,10116.28,10116.28,9881.86,9990.02,1918400000,9990.02
7-May-04,10240.62,10302.93,10086.94,10117.34,1653600000,10117.34
6-May-04,10308.20,10332.10,10147.21,10241.26,1509299968,10241.26
5-May-04,10316.98,10382.98,10249.63,10310.95,1468999936,10310.95
4-May-04,10314.32,10403.14,10232.31,10317.20,1662099968,10317.20
3-May-04,10227.27,10365.74,10199.67,10314.00,1571600000,10314.00
30-Apr-04,10273.06,10374.61,10198.39,10225.57,1634700032,10225.57
29-Apr-04,10339.41,10443.81,10199.31,10272.27,1859000064,10272.27
28-Apr-04,10476.67,10479.58,10301.65,10342.60,1855600000,10342.60
27-Apr-04,10445.38,10570.92,10410.52,10478.16,1518000000,10478.16
26-Apr-04,10472.91,10540.26,10396.75,10444.73,1290599936,10444.73
23-Apr-04,10463.11,10543.95,10362.97,10472.84,1396099968,10472.84
22-Apr-04,10314.99,10529.12,10255.88,10461.20,1826700032,10461.20
21-Apr-04,10311.87,10398.53,10200.38,10317.27,1738099968,10317.27
20-Apr-04,10437.85,10530.61,10297.39,10314.50,1508499968,10314.50
19-Apr-04,10451.62,10501.79,10351.97,10437.85,1194899968,10437.85
16-Apr-04,10398.32,10500.57,10343.74,10451.97,1487800064,10451.97
15-Apr-04,10377.95,10481.21,10279.37,10397.46,1568700032,10397.46
14-Apr-04,10378.10,10453.39,10259.35,10377.95,1547699968,10377.95
13-Apr-04,10516.05,10572.13,10343.17,10381.28,1423200000,10381.28
12-Apr-04,10444.38,10559.28,10439.27,10515.56,1102400000,10515.56
8-Apr-04,10482.77,10590.15,10383.84,10442.03,1199800064,10442.03
7-Apr-04,10569.26,10580.51,10422.74,10480.15,1458800000,10480.15
6-Apr-04,10553.76,10596.37,10467.26,10570.81,1397699968,10570.81
5-Apr-04,10470.59,10582.22,10423.33,10558.37,1413699968,10558.37
2-Apr-04,10375.33,10548.74,10375.33,10470.59,1629200000,10470.59
1-Apr-04,10357.52,10449.33,10299.48,10373.33,1560700032,10373.33
31-Mar-04,10380.89,10428.59,10287.11,10357.70,1560700032,10357.70
30-Mar-04,10327.63,10411.41,10264.15,10381.70,1332400000,10381.70
29-Mar-04,10212.91,10389.93,10212.91,10329.63,1405500032,10329.63
26-Mar-04,10218.37,10306.22,10145.63,10212.97,1319100032,10212.97
25-Mar-04,10049.56,10246.15,10049.56,10218.82,1471699968,10218.82
24-Mar-04,10065.41,10140.23,9975.86,10048.23,1527800064,10048.23
23-Mar-04,10066.67,10177.04,10020.75,10063.64,1458200064,10063.64
22-Mar-04,10185.93,10185.93,9985.19,10064.75,1452300032,10064.75
19-Mar-04,10295.85,10355.41,10163.71,10186.60,1457400064,10186.60
18-Mar-04,10298.96,10355.04,10187.78,10295.78,1369200000,10295.78
17-Mar-04,10184.30,10356.59,10184.30,10300.30,1490099968,10300.30
16-Mar-04,10103.41,10253.26,10085.34,10184.67,1500700032,10184.67
15-Mar-04,10238.45,10252.68,10066.08,10102.89,1600600064,10102.89
12-Mar-04,10130.67,10281.63,10097.04,10240.08,1388499968,10240.08
11-Mar-04,10288.85,10356.22,10102.75,10128.38,1889900032,10128.38
10-Mar-04,10457.59,10523.11,10259.34,10296.89,1648400000,10296.89
9-Mar-04,10529.52,10567.03,10391.48,10456.96,1499399936,10456.96
8-Mar-04,10595.37,10677.85,10505.85,10529.48,1254400000,10529.48
5-Mar-04,10582.59,10681.40,10497.11,10595.55,1398200064,10595.55
4-Mar-04,10593.48,10645.33,10522.59,10588.00,1265799936,10588.00
3-Mar-04,10588.59,10651.03,10506.66,10593.11,1334499968,10593.11
2-Mar-04,10678.36,10713.92,10539.40,10591.48,1476000000,10591.48
1-Mar-04,10582.25,10720.14,10568.74,10678.14,1497100032,10678.14
27-Feb-04,10581.55,10689.55,10519.03,10583.92,1540400000,10583.92
26-Feb-04,10598.14,10652.96,10493.70,10580.14,1383900032,10580.14
25-Feb-04,10566.59,10660.73,10509.40,10601.62,1360700032,10601.62
24-Feb-04,10609.55,10681.40,10479.33,10566.37,1543600000,10566.37
23-Feb-04,10619.55,10711.84,10508.89,10609.62,1380400000,10609.62
20-Feb-04,10666.29,10722.77,10559.11,10619.03,1479600000,10619.03
19-Feb-04,10674.59,10794.95,10626.44,10664.73,1562800000,10664.73
18-Feb-04,10706.68,10764.36,10623.62,10671.99,1382400000,10671.99
17-Feb-04,10628.88,10762.07,10628.88,10714.88,1396499968,10714.88
13-Feb-04,10696.22,10755.47,10578.66,10627.85,1329200000,10627.85
12-Feb-04,10735.18,10775.03,10636.44,10694.07,1464300032,10694.07
11-Feb-04,10605.48,10779.40,10561.55,10737.70,1699299968,10737.70
10-Feb-04,10578.74,10667.03,10511.18,10613.85,1403900032,10613.85
9-Feb-04,10592.00,10634.81,10433.70,10579.03,1303500032,10579.03
6-Feb-04,10494.89,10634.81,10433.70,10593.03,1477600000,10593.03
5-Feb-04,10469.33,10566.37,10399.92,10495.55,1566599936,10495.55
4-Feb-04,10503.11,10567.85,10394.81,10470.74,1634800000,10470.74
3-Feb-04,10499.48,10571.48,10414.15,10505.18,1476899968,10505.18
2-Feb-04,10487.78,10614.44,10395.55,10499.18,1599200000,10499.18
30-Jan-04,10510.22,10551.03,10385.56,10488.07,1635000064,10488.07
29-Jan-04,10467.41,10611.56,10369.92,10510.29,1921900032,10510.29
28-Jan-04,10610.07,10703.25,10412.44,10468.37,1842000000,10468.37
27-Jan-04,10701.10,10748.81,10579.33,10609.92,1673100032,10609.92
26-Jan-04,10568.00,10725.18,10510.44,10702.51,1480600064,10702.51
23-Jan-04,10625.25,10691.77,10490.14,10568.29,1561200000,10568.29
22-Jan-04,10624.22,10717.40,10545.03,10623.18,1693699968,10623.18
21-Jan-04,10522.77,10665.70,10453.11,10623.62,1757600000,10623.62
20-Jan-04,10601.40,10676.96,10447.92,10528.66,1698200064,10528.66
16-Jan-04,10556.37,10666.88,10503.70,10600.51,1721100032,10600.51
15-Jan-04,10534.52,10639.03,10454.52,10553.85,1695000064,10553.85
14-Jan-04,10428.67,10573.85,10426.89,10538.37,1514599936,10538.37
13-Jan-04,10485.18,10539.25,10341.19,10427.18,1595900032,10427.18
12-Jan-04,10461.55,10543.03,10389.85,10485.18,1510200064,10485.18
9-Jan-04,10589.25,10603.48,10420.52,10458.89,1720700032,10458.89
8-Jan-04,10530.07,10651.99,10480.59,10592.44,1868400000,10592.44
7-Jan-04,10535.46,10587.55,10432.00,10529.03,1704899968,10529.03
6-Jan-04,10543.85,10584.07,10454.37,10538.66,1494499968,10538.66
5-Jan-04,10411.85,10575.92,10411.85,10544.07,1578200064,10544.07
2-Jan-04,10452.74,10554.96,10367.41,10409.85,1153200000,10409.85
31-Dec-03,10426.30,10494.44,10382.89,10453.92,1027500032,10453.92
30-Dec-03,10449.70,10493.11,10374.52,10425.04,1012600000,10425.04
29-Dec-03,10321.35,10457.78,10319.70,10450.00,1058800000,10450.00
26-Dec-03,10305.85,10368.89,10282.22,10324.67,356070016,10324.67
24-Dec-03,10341.41,10365.63,10263.04,10305.19,518060000,10305.19
23-Dec-03,10337.56,10421.48,10265.71,10341.26,1145299968,10341.26
22-Dec-03,10276.48,10371.11,10216.08,10338.00,1251699968,10338.00
19-Dec-03,10249.48,10345.44,10189.63,10278.22,1657299968,10278.22
18-Dec-03,10141.41,10278.82,10117.78,10248.08,1579900032,10248.08
17-Dec-03,10128.75,10186.67,10040.08,10145.26,1441699968,10145.26
16-Dec-03,10023.34,10173.19,9986.23,10129.56,1547900032,10129.56
15-Dec-03,10046.53,10180.97,9994.38,10022.82,1520800000,10022.82
12-Dec-03,10008.75,10091.71,9946.60,10042.16,1223100032,10042.16
11-Dec-03,9922.45,10056.97,9896.16,10008.16,1441100032,10008.16
10-Dec-03,9922.38,10000.53,9848.97,9921.86,1444000000,9921.86
9-Dec-03,9966.45,10048.75,9887.57,9923.42,1465500032,9923.42
8-Dec-03,9862.01,9997.34,9824.83,9965.27,1218899968,9965.27
5-Dec-03,9923.27,9954.16,9819.05,9862.68,1265900032,9862.68
4-Dec-03,9874.83,9978.08,9814.97,9930.82,1463100032,9930.82
3-Dec-03,9851.94,9974.45,9824.31,9873.42,1441699968,9873.42
2-Dec-03,9899.64,9936.97,9798.83,9853.64,1383200000,9853.64
1-Dec-03,9785.35,9943.34,9777.64,9899.05,1375000064,9899.05
28-Nov-03,9779.72,9832.16,9733.20,9782.46,487220000,9782.46
26-Nov-03,9763.49,9838.01,9689.05,9779.57,1097699968,9779.57
25-Nov-03,9748.68,9821.94,9679.13,9763.94,1333699968,9763.94
24-Nov-03,9629.87,9788.60,9629.87,9747.79,1302800000,9747.79
21-Nov-03,9622.02,9692.53,9556.68,9628.53,1273799936,9628.53
20-Nov-03,9688.46,9756.09,9576.91,9619.42,1326700032,9619.42
19-Nov-03,9620.68,9731.94,9584.31,9690.46,1326200064,9690.46
18-Nov-03,9711.44,9792.16,9601.35,9624.16,1354300032,9624.16
17-Nov-03,9765.64,9775.35,9603.57,9710.83,1374300032,9710.83
14-Nov-03,9836.46,9919.19,9709.13,9768.68,1356099968,9768.68
13-Nov-03,9846.97,9895.71,9740.53,9837.94,1383000064,9837.94
12-Nov-03,9729.50,9882.60,9700.02,9848.83,1349299968,9848.83
11-Nov-03,9756.53,9801.21,9673.64,9737.79,1162499968,9737.79
10-Nov-03,9807.49,9861.05,9702.46,9756.53,1243600000,9756.53
7-Nov-03,9857.12,9945.71,9770.31,9809.79,1440499968,9809.79
6-Nov-03,9820.68,9888.90,9738.53,9856.97,1453900032,9856.97
5-Nov-03,9837.64,9883.86,9746.98,9820.83,1401799936,9820.83
4-Nov-03,9857.49,9905.94,9770.46,9838.83,1417600000,9838.83
3-Nov-03,9802.46,9936.31,9792.60,9858.46,1378200064,9858.46
31-Oct-03,9786.75,9880.08,9745.94,9801.12,1498899968,9801.12
30-Oct-03,9772.01,9882.97,9719.20,9786.61,1629699968,9786.61
29-Oct-03,9747.05,9830.23,9663.27,9774.53,1562599936,9774.53
28-Oct-03,9609.72,9769.57,9592.54,9748.31,1629200000,9748.31
27-Oct-03,9584.54,9696.98,9553.80,9608.16,1371800064,9608.16
24-Oct-03,9600.98,9631.50,9463.28,9582.46,1420300032,9582.46
23-Oct-03,9597.20,9661.05,9517.50,9613.13,1604300032,9613.13
22-Oct-03,9741.98,9741.98,9551.65,9598.24,1647200000,9598.24
21-Oct-03,9778.31,9824.90,9697.94,9747.64,1498000000,9747.64
20-Oct-03,9721.50,9816.97,9665.35,9777.94,1172600064,9777.94
17-Oct-03,9791.86,9833.12,9679.72,9721.79,1352000000,9721.79
16-Oct-03,9798.68,9838.53,9679.13,9791.72,1417699968,9791.72
15-Oct-03,9824.09,9901.64,9731.57,9803.05,1521100032,9803.05
14-Oct-03,9763.27,9833.42,9696.90,9812.98,1271900032,9812.98
13-Oct-03,9675.72,9814.97,9675.72,9764.38,1040499968,9764.38
10-Oct-03,9682.90,9743.12,9622.31,9674.68,1108099968,9674.68
9-Oct-03,9633.35,9798.08,9617.35,9680.01,1578700032,9680.01
8-Oct-03,9653.33,9699.35,9571.35,9630.90,1262499968,9630.90
7-Oct-03,9593.28,9672.68,9512.76,9654.61,1279500032,9654.61
6-Oct-03,9572.39,9656.09,9524.39,9594.98,1025800000,9594.98
3-Oct-03,9492.54,9701.87,9492.54,9572.31,1570499968,9572.31
2-Oct-03,9464.76,9539.20,9397.87,9487.80,1269299968,9487.80
1-Oct-03,9275.06,9472.69,9275.06,9469.20,1566300032,9469.20
30-Sep-03,9378.10,9393.35,9199.43,9275.06,1590499968,9275.06
29-Sep-03,9314.42,9431.54,9259.68,9380.24,1366499968,9380.24
26-Sep-03,9342.43,9407.89,9257.99,9313.08,1472499968,9313.08
25-Sep-03,9425.58,9493.44,9311.47,9343.96,1530000000,9343.96
24-Sep-03,9575.97,9612.53,9400.67,9425.51,1556000000,9425.51
23-Sep-03,9535.76,9623.34,9479.41,9576.04,1301699968,9576.04
22-Sep-03,9641.80,9641.87,9467.83,9535.41,1278800000,9535.41
19-Sep-03,9661.80,9719.49,9582.64,9644.82,1518599936,9644.82
18-Sep-03,9544.04,9691.55,9513.37,9659.13,1498800000,9659.13
17-Sep-03,9566.08,9641.45,9510.28,9545.65,1338210048,9545.65
16-Sep-03,9449.16,9587.90,9426.84,9567.34,1403200000,9567.34
15-Sep-03,9471.19,9541.02,9396.03,9448.81,1151299968,9448.81
12-Sep-03,9456.88,9517.37,9348.59,9471.55,1236700032,9471.55
11-Sep-03,9415.05,9540.60,9374.49,9459.76,1335900032,9459.76
10-Sep-03,9504.88,9545.51,9373.08,9420.46,1582099968,9420.46
9-Sep-03,9584.92,9617.02,9459.85,9507.20,1414800000,9507.20
8-Sep-03,9503.41,9638.57,9492.25,9586.29,1299299968,9586.29
5-Sep-03,9589.52,9602.22,9441.93,9503.34,1465200000,9503.34
4-Sep-03,9569.09,9661.80,9492.74,9587.90,1453900032,9587.90
3-Sep-03,9521.86,9632.75,9465.72,9568.46,1675600000,9568.46
2-Sep-03,9416.67,9563.83,9357.44,9523.27,1470499968,9523.27
29-Aug-03,9373.33,9444.25,9320.52,9415.82,945100032,9415.82
28-Aug-03,9334.35,9415.68,9246.48,9374.21,1165200000,9374.21
27-Aug-03,9339.82,9387.82,9280.03,9333.79,1051400000,9333.79
26-Aug-03,9316.03,9372.45,9203.54,9340.45,1178700032,9340.45
25-Aug-03,9349.44,9381.51,9242.56,9317.64,971699968,9317.64
22-Aug-03,9436.04,9535.97,9323.26,9348.87,1308899968,9348.87
21-Aug-03,9399.96,9517.37,9345.71,9423.68,1407100032,9423.68
20-Aug-03,9420.13,9454.49,9324.03,9397.51,1210800000,9397.51
19-Aug-03,9412.17,9490.60,9315.25,9428.90,1300600064,9428.90
18-Aug-03,9320.66,9466.79,9309.16,9412.45,1127600000,9412.45
15-Aug-03,9308.52,9360.27,9253.20,9321.69,636369984,9321.69
14-Aug-03,9272.25,9356.63,9193.33,9310.56,1186800000,9310.56
13-Aug-03,9303.69,9350.19,9213.43,9271.76,1208800000,9271.76
12-Aug-03,9218.12,9329.04,9163.29,9310.06,1132300032,9310.06
11-Aug-03,9189.62,9275.61,9124.00,9217.35,1022200000,9217.35
8-Aug-03,9127.36,9230.37,9097.74,9191.09,1086599936,9191.09
7-Aug-03,9060.48,9171.13,9003.63,9126.45,1389299968,9126.45
6-Aug-03,9032.96,9151.38,8964.13,9061.74,1491000064,9061.74
5-Aug-03,9185.27,9210.21,9024.77,9036.32,1351699968,9036.32
4-Aug-03,9154.18,9231.84,9033.66,9186.04,1318700032,9186.04
1-Aug-03,9232.68,9266.37,9100.12,9153.97,1390599936,9153.97
31-Jul-03,9199.35,9398.02,9183.80,9233.80,1608000000,9233.80
30-Jul-03,9204.39,9272.88,9131.70,9200.05,1391900032,9200.05
29-Jul-03,9268.19,9327.36,9135.62,9204.46,1508899968,9204.46
28-Jul-03,9284.92,9356.77,9182.96,9266.51,1328600064,9266.51
25-Jul-03,9113.85,9296.62,9062.38,9284.57,1397500032,9284.57
24-Jul-03,9196.56,9313.99,9092.98,9112.51,1559000064,9112.51
23-Jul-03,9159.08,9249.91,9064.69,9194.24,1362700032,9194.24
22-Jul-03,9098.65,9221.83,9008.60,9158.45,1439699968,9158.45
21-Jul-03,9187.80,9219.87,9025.12,9096.69,1254200064,9096.69
18-Jul-03,9052.29,9212.31,9034.36,9188.15,1365200000,9188.15
17-Jul-03,9089.34,9160.27,8968.82,9050.82,1661400064,9050.82
16-Jul-03,9133.70,9185.63,9005.23,9094.59,1662000000,9094.59
15-Jul-03,9179.18,9260.42,9054.60,9128.97,1518599936,9128.97
14-Jul-03,9126.45,9316.44,9126.45,9177.15,1448899968,9177.15
11-Jul-03,9036.39,9176.59,9009.01,9119.59,1212700032,9119.59
10-Jul-03,9154.53,9154.53,8978.13,9036.04,1465699968,9036.04
9-Jul-03,9221.90,9270.22,9077.91,9156.21,1618000000,9156.21
8-Jul-03,9213.48,9281.77,9122.24,9223.09,1565699968,9223.09
7-Jul-03,9073.92,9289.90,9073.92,9216.79,1429100032,9216.79
3-Jul-03,9141.16,9164.48,9014.06,9070.21,775900032,9070.21
2-Jul-03,9043.54,9168.82,9025.12,9142.84,1519299968,9142.84
1-Jul-03,8983.66,9068.05,8843.61,9040.95,1460199936,9040.95
30-Jun-03,8990.74,9100.12,8934.71,8985.44,1587200000,8985.44
27-Jun-03,9079.74,9135.91,8938.26,8989.05,1267800064,8989.05
26-Jun-03,9011.06,9118.82,8953.83,9079.04,1387399936,9079.04
25-Jun-03,9109.57,9195.20,8984.29,9011.53,1459200000,9011.53
24-Jun-03,9071.48,9179.25,9020.08,9109.85,1388300032,9109.85
23-Jun-03,9199.49,9215.32,9003.83,9072.95,1398099968,9072.95
20-Jun-03,9180.93,9306.36,9149.21,9200.75,1698000000,9200.75
19-Jun-03,9293.80,9346.34,9134.50,9179.53,1530099968,9179.53
18-Jun-03,9322.67,9363.15,9185.17,9293.80,1488899968,9293.80
17-Jun-03,9319.66,9406.50,9234.78,9323.02,1479699968,9323.02
16-Jun-03,9117.56,9335.49,9117.56,9318.96,1345900032,9318.96
13-Jun-03,9197.88,9234.23,9042.63,9117.12,1271600000,9117.12
12-Jun-03,9184.29,9270.64,9089.38,9196.55,1553100032,9196.55
